,id_student,gender,region,highest_education,age_band,disability,final_result,score
20583,395373,M,North Region,A Level or Equivalent,0-35,N,Pass,78
20584,395696,M,North Western Region,Lower Than A Level,0-35,N,Pass,70
20585,395814,M,North Western Region,A Level or Equivalent,0-35,N,Withdrawn,76
20586,395814,M,North Western Region,A Level or Equivalent,0-35,N,Fail,76
20587,396502,M,South East Region,A Level or Equivalent,0-35,N,Pass,64
20588,397292,F,North Western Region,Lower Than A Level,0-35,N,Withdrawn,48
20589,397292,F,North Western Region,Lower Than A Level,0-35,N,Fail,48
20590,397470,M,West Midlands Region,A Level or Equivalent,0-35,N,Pass,78
20591,400145,M,Scotland,A Level or Equivalent,0-35,N,Pass,81
20592,401824,M,Wales,Lower Than A Level,0-35,N,Fail,61
20593,401866,M,East Midlands Region,Lower Than A Level,0-35,N,Withdrawn,55
20594,402458,F,Ireland,A Level or Equivalent,0-35,N,Withdrawn,70
20595,402662,M,East Anglian Region,A Level or Equivalent,0-35,Y,Pass,77
20596,404536,M,Wales,A Level or Equivalent,0-35,N,Pass,74
20597,404631,F,Wales,Lower Than A Level,35-55,N,Pass,86
20598,409040,M,East Anglian Region,Lower Than A Level,0-35,N,Pass,63
20599,410666,M,West Midlands Region,A Level or Equivalent,0-35,N,Withdrawn,76
20600,410666,M,West Midlands Region,A Level or Equivalent,0-35,N,Fail,76
20601,410838,F,East Midlands Region,A Level or Equivalent,0-35,Y,Pass,65
20602,412697,M,North Region,A Level or Equivalent,0-35,N,Pass,79
20603,413137,M,West Midlands Region,HE Qualification,35-55,N,Withdrawn,89
20604,413747,M,Ireland,Lower Than A Level,35-55,N,Fail,59
20605,415724,M,Wales,HE Qualification,35-55,N,Withdrawn,72
20606,416304,M,East Anglian Region,HE Qualification,0-35,N,Pass,79
20607,417135,F,North Region,A Level or Equivalent,35-55,N,Fail,94
20608,417414,M,London Region,HE Qualification,0-35,N,Pass,71
20609,417663,M,Yorkshire Region,A Level or Equivalent,35-55,N,Pass,94
20610,418007,F,South Region,HE Qualification,0-35,N,Distinction,93
20611,418340,F,Scotland,HE Qualification,0-35,N,Fail,66
20612,419990,M,North Western Region,A Level or Equivalent,0-35,N,Pass,77
20613,420867,M,Ireland,Lower Than A Level,35-55,N,Pass,82
20614,421070,F,Scotland,HE Qualification,35-55,N,Withdrawn,94
20615,421070,F,Scotland,HE Qualification,35-55,N,Withdrawn,94
20616,422006,F,London Region,Lower Than A Level,0-35,N,Pass,66
20617,424171,M,South Region,A Level or Equivalent,0-35,N,Pass,66
20618,424437,F,London Region,A Level or Equivalent,0-35,N,Pass,85
20619,425218,M,East Anglian Region,HE Qualification,0-35,N,Fail,66
20620,426768,M,South Region,HE Qualification,0-35,N,Withdrawn,71
20621,427802,F,South East Region,A Level or Equivalent,0-35,Y,Pass,59
20622,428195,M,Wales,Lower Than A Level,0-35,N,Fail,46
20623,429832,M,Ireland,HE Qualification,0-35,N,Fail,57
20624,429832,M,Ireland,HE Qualification,0-35,N,Fail,57
20625,432336,M,North Western Region,Lower Than A Level,0-35,N,Fail,65
20626,432592,M,South East Region,A Level or Equivalent,0-35,N,Distinction,92
20627,432703,M,East Midlands Region,A Level or Equivalent,0-35,N,Pass,67
20628,434617,M,Wales,Lower Than A Level,0-35,N,Fail,67
20629,436044,M,North Region,A Level or Equivalent,0-35,N,Fail,68
20630,438063,M,Wales,A Level or Equivalent,35-55,Y,Withdrawn,69
20631,438063,M,Wales,A Level or Equivalent,35-55,Y,Fail,69
20632,438644,F,North Region,A Level or Equivalent,35-55,N,Withdrawn,64
20633,438644,F,North Region,A Level or Equivalent,35-55,N,Fail,64
20634,439203,F,Wales,Lower Than A Level,35-55,N,Fail,86
20635,442670,M,South East Region,Lower Than A Level,0-35,N,Withdrawn,65
20636,443753,M,Scotland,HE Qualification,35-55,N,Fail,10
20637,443954,M,Wales,A Level or Equivalent,0-35,N,Withdrawn,88
20638,444266,M,South West Region,A Level or Equivalent,0-35,N,Pass,70
20639,444619,M,South Region,A Level or Equivalent,35-55,N,Withdrawn,93
20640,444619,M,South Region,A Level or Equivalent,35-55,N,Pass,93
20641,444697,M,South East Region,Lower Than A Level,0-35,N,Pass,80
20642,444856,M,South Region,Lower Than A Level,0-35,N,Fail,51
20643,445410,M,South East Region,A Level or Equivalent,0-35,N,Pass,75
20644,445776,M,North Western Region,A Level or Equivalent,0-35,N,Pass,73
20645,447459,F,Wales,Lower Than A Level,0-35,N,Fail,69
20646,464522,M,East Anglian Region,Lower Than A Level,0-35,Y,Withdrawn,78
20647,464522,M,East Anglian Region,Lower Than A Level,0-35,Y,Withdrawn,78
20648,465009,M,North Region,A Level or Equivalent,35-55,N,Withdrawn,83
20649,465009,M,North Region,A Level or Equivalent,35-55,N,Withdrawn,83
20650,465893,M,Yorkshire Region,A Level or Equivalent,0-35,N,Distinction,91
20651,466425,M,Ireland,HE Qualification,0-35,N,Fail,72
20652,466807,M,Ireland,Lower Than A Level,0-35,N,Withdrawn,74
20653,466807,M,Ireland,Lower Than A Level,0-35,N,Withdrawn,74
20654,467243,F,North Region,A Level or Equivalent,0-35,N,Fail,77
20655,467504,M,Ireland,A Level or Equivalent,35-55,N,Pass,73
20656,467524,M,Scotland,A Level or Equivalent,35-55,N,Pass,87
20657,467901,M,West Midlands Region,A Level or Equivalent,0-35,N,Fail,72
20658,468947,M,East Anglian Region,A Level or Equivalent,0-35,N,Withdrawn,76
20659,470001,M,West Midlands Region,Lower Than A Level,0-35,N,Distinction,92
20660,470037,F,North Region,No Formal quals,0-35,N,Withdrawn,72
20661,470870,F,West Midlands Region,A Level or Equivalent,0-35,N,Fail,69
20662,471973,M,London Region,Lower Than A Level,35-55,N,Pass,82
20663,473896,M,North Western Region,A Level or Equivalent,35-55,Y,Fail,53
20664,474126,M,East Anglian Region,Lower Than A Level,0-35,N,Pass,80
20665,474949,M,London Region,A Level or Equivalent,0-35,N,Pass,65
20666,475253,M,West Midlands Region,A Level or Equivalent,0-35,N,Pass,79
20667,476520,M,South East Region,Lower Than A Level,0-35,Y,Pass,78
20668,478332,M,Yorkshire Region,A Level or Equivalent,0-35,N,Pass,74
20669,478583,F,London Region,A Level or Equivalent,0-35,N,Fail,67
20670,479845,M,Yorkshire Region,A Level or Equivalent,0-35,N,Pass,80
20671,480025,M,East Midlands Region,A Level or Equivalent,0-35,N,Fail,58
20672,483626,M,East Midlands Region,A Level or Equivalent,0-35,N,Pass,77
20673,483724,M,Wales,A Level or Equivalent,0-35,N,Fail,66
20674,484125,M,Ireland,Lower Than A Level,0-35,N,Fail,66
20675,484312,M,London Region,A Level or Equivalent,0-35,N,Fail,56
20676,484475,M,North Region,A Level or Equivalent,0-35,N,Withdrawn,79
20677,484574,F,Scotland,Lower Than A Level,0-35,N,Fail,63
20678,485671,M,East Anglian Region,Lower Than A Level,0-35,Y,Pass,70
20679,485885,M,East Midlands Region,A Level or Equivalent,0-35,N,Pass,84
20680,486511,M,Ireland,Lower Than A Level,0-35,N,Pass,69
20681,486551,M,South Region,A Level or Equivalent,0-35,N,Pass,55
20682,486948,M,South West Region,HE Qualification,0-35,N,Fail,64
20683,488136,M,South Region,Lower Than A Level,0-35,N,Withdrawn,77
20684,488136,M,South Region,Lower Than A Level,0-35,N,Withdrawn,77
20685,488324,M,London Region,A Level or Equivalent,35-55,N,Fail,52
20686,488394,M,East Anglian Region,Lower Than A Level,35-55,N,Pass,88
20687,489087,M,Scotland,Lower Than A Level,0-35,N,Pass,84
20688,489146,F,South West Region,Lower Than A Level,0-35,N,Fail,75
20689,489560,M,South Region,A Level or Equivalent,0-35,N,Pass,76
20690,490449,M,West Midlands Region,No Formal quals,0-35,N,Pass,77
20691,490505,M,South Region,HE Qualification,35-55,N,Distinction,90
20692,491606,M,West Midlands Region,A Level or Equivalent,0-35,N,Pass,78
20693,491756,M,West Midlands Region,Lower Than A Level,0-35,Y,Withdrawn,66
20694,491756,M,West Midlands Region,Lower Than A Level,0-35,Y,Withdrawn,66
20695,492557,M,North Western Region,Lower Than A Level,0-35,N,Withdrawn,73
20696,492557,M,North Western Region,Lower Than A Level,0-35,N,Withdrawn,73
20697,492851,M,South West Region,Lower Than A Level,0-35,N,Pass,71
20698,493539,M,East Midlands Region,Lower Than A Level,0-35,N,Pass,90
20699,494046,M,Yorkshire Region,Lower Than A Level,35-55,N,Withdrawn,82
20700,494046,M,Yorkshire Region,Lower Than A Level,35-55,N,Pass,82
20701,494143,M,South West Region,Lower Than A Level,35-55,Y,Fail,72
20702,494495,M,East Midlands Region,A Level or Equivalent,0-35,N,Pass,81
20703,494495,M,East Midlands Region,A Level or Equivalent,0-35,N,Withdrawn,81
20704,494975,M,East Anglian Region,Lower Than A Level,0-35,Y,Withdrawn,69
20705,495948,M,North Western Region,Lower Than A Level,0-35,N,Fail,72
20706,496801,M,London Region,Lower Than A Level,0-35,N,Fail,54
20707,497349,M,Scotland,A Level or Equivalent,0-35,Y,Fail,88
20708,498031,F,South Region,A Level or Equivalent,35-55,N,Pass,92
20709,498898,F,South Region,Lower Than A Level,0-35,N,Withdrawn,77
20710,498972,M,South Region,A Level or Equivalent,0-35,N,Fail,67
20711,499386,M,South Region,No Formal quals,0-35,N,Pass,55
20712,499564,M,South Region,Lower Than A Level,35-55,N,Pass,84
20713,500067,M,Scotland,HE Qualification,35-55,N,Fail,92
20714,500099,M,North Region,A Level or Equivalent,0-35,N,Withdrawn,66
20715,500137,F,South Region,Lower Than A Level,0-35,Y,Withdrawn,90
20716,500772,M,East Anglian Region,A Level or Equivalent,0-35,N,Pass,64
20717,501336,M,Wales,A Level or Equivalent,0-35,N,Pass,77
20718,501425,F,Wales,Lower Than A Level,0-35,N,Pass,82
20719,501871,M,North Western Region,Lower Than A Level,35-55,N,Pass,78
20720,502249,M,East Anglian Region,A Level or Equivalent,0-35,Y,Pass,78
20721,502696,M,South Region,A Level or Equivalent,0-35,N,Withdrawn,73
20722,502779,M,Ireland,A Level or Equivalent,0-35,Y,Withdrawn,78
20723,503352,M,London Region,A Level or Equivalent,35-55,N,Distinction,88
20724,503477,M,East Midlands Region,A Level or Equivalent,35-55,N,Pass,85
20725,503684,M,East Anglian Region,Lower Than A Level,35-55,N,Fail,72
20726,503684,M,East Anglian Region,Lower Than A Level,35-55,N,Withdrawn,72
20727,503764,M,South East Region,Lower Than A Level,35-55,N,Pass,90
20728,504076,F,West Midlands Region,Lower Than A Level,0-35,N,Pass,78
20729,504105,M,Scotland,A Level or Equivalent,0-35,N,Pass,71
20730,504300,M,North Region,Lower Than A Level,0-35,N,Withdrawn,86
20731,504321,F,North Western Region,A Level or Equivalent,0-35,N,Pass,79
20732,504834,F,Wales,HE Qualification,35-55,N,Withdrawn,74
20733,505047,M,East Anglian Region,HE Qualification,0-35,N,Fail,68
20734,505153,M,North Region,A Level or Equivalent,0-35,N,Withdrawn,81
20735,505410,M,Wales,Lower Than A Level,35-55,N,Pass,67
20736,506289,M,South Region,Lower Than A Level,0-35,N,Fail,82
20737,506309,F,East Anglian Region,A Level or Equivalent,0-35,N,Pass,74
20738,506498,M,Scotland,A Level or Equivalent,0-35,N,Withdrawn,51
20739,506550,M,Wales,A Level or Equivalent,0-35,N,Pass,69
20740,506783,M,East Anglian Region,Lower Than A Level,0-35,N,Fail,49
20741,507010,M,North Region,A Level or Equivalent,0-35,N,Pass,70
20742,507084,F,North Western Region,Lower Than A Level,0-35,N,Fail,56
20743,507941,F,Yorkshire Region,A Level or Equivalent,0-35,N,Distinction,95
20744,508059,M,West Midlands Region,A Level or Equivalent,0-35,N,Fail,66
20745,508210,M,Wales,HE Qualification,0-35,N,Pass,89
20746,508274,F,Yorkshire Region,A Level or Equivalent,0-35,N,Distinction,96
20747,508326,M,London Region,Lower Than A Level,0-35,N,Fail,71
20748,508388,M,East Anglian Region,A Level or Equivalent,0-35,N,Pass,78
20749,508627,M,North Western Region,Lower Than A Level,0-35,N,Fail,67
20750,508630,F,East Anglian Region,Lower Than A Level,35-55,N,Fail,71
20751,508804,M,East Anglian Region,Lower Than A Level,35-55,N,Pass,70
20752,508942,M,South Region,Lower Than A Level,0-35,Y,Fail,94
20753,509407,M,Ireland,Lower Than A Level,0-35,N,Withdrawn,72
20754,509407,M,Ireland,Lower Than A Level,0-35,N,Fail,72
20755,509940,F,North Western Region,HE Qualification,0-35,N,Withdrawn,60
20756,510534,M,South West Region,A Level or Equivalent,0-35,N,Pass,74
20757,512123,M,East Anglian Region,Lower Than A Level,0-35,N,Fail,71
20758,512335,M,South West Region,A Level or Equivalent,35-55,N,Withdrawn,47
20759,512335,M,South West Region,A Level or Equivalent,35-55,N,Withdrawn,47
20760,513228,M,North Western Region,Lower Than A Level,0-35,N,Pass,73
20761,514558,F,East Anglian Region,Lower Than A Level,0-35,Y,Fail,53
20762,515285,M,South East Region,A Level or Equivalent,0-35,N,Pass,89
20763,515574,M,South East Region,Lower Than A Level,35-55,N,Fail,62
20764,515833,M,South Region,A Level or Equivalent,0-35,N,Pass,79
20765,515859,M,East Midlands Region,Lower Than A Level,0-35,N,Fail,59
20766,515888,M,East Midlands Region,Lower Than A Level,0-35,N,Pass,79
20767,516095,F,Scotland,Lower Than A Level,0-35,N,Pass,62
20768,516620,M,South East Region,A Level or Equivalent,0-35,N,Fail,47
20769,516770,M,West Midlands Region,Lower Than A Level,35-55,N,Withdrawn,88
20770,516770,M,West Midlands Region,Lower Than A Level,35-55,N,Pass,88
20771,517481,M,Ireland,Post Graduate Qualification,35-55,N,Fail,87
20772,517731,F,South West Region,A Level or Equivalent,0-35,N,Pass,81
20773,518364,M,South Region,A Level or Equivalent,0-35,N,Fail,77
20774,518544,M,South Region,Lower Than A Level,0-35,N,Pass,83
20775,518930,M,North Western Region,Lower Than A Level,0-35,N,Fail,63
20776,518937,M,East Midlands Region,Lower Than A Level,0-35,N,Pass,72
20777,520249,F,Scotland,A Level or Equivalent,0-35,N,Withdrawn,46
20778,521255,M,London Region,Lower Than A Level,0-35,N,Withdrawn,61
20779,521255,M,London Region,Lower Than A Level,0-35,N,Fail,61
20780,521329,M,West Midlands Region,Lower Than A Level,0-35,N,Pass,60
20781,521788,M,North Region,A Level or Equivalent,0-35,N,Fail,79
20782,522007,M,East Anglian Region,Lower Than A Level,0-35,N,Fail,78
20783,522082,F,North Western Region,A Level or Equivalent,35-55,N,Withdrawn,76
20784,522082,F,North Western Region,A Level or Equivalent,35-55,N,Pass,76
20785,522428,M,South West Region,Lower Than A Level,0-35,N,Fail,93
20786,522740,M,London Region,A Level or Equivalent,0-35,N,Pass,76
20787,522881,M,South East Region,A Level or Equivalent,0-35,N,Fail,70
20788,523599,M,Wales,A Level or Equivalent,35-55,N,Pass,71
20789,523680,M,East Anglian Region,A Level or Equivalent,35-55,N,Pass,82
20790,523971,M,London Region,A Level or Equivalent,0-35,N,Fail,68
20791,524384,M,Yorkshire Region,Lower Than A Level,35-55,N,Fail,78
20792,524407,M,London Region,HE Qualification,35-55,N,Pass,57
20793,524845,F,Scotland,A Level or Equivalent,0-35,Y,Pass,68
20794,524938,F,Yorkshire Region,A Level or Equivalent,0-35,N,Fail,72
20795,524974,M,South East Region,Lower Than A Level,0-35,N,Pass,81
20796,524996,F,North Western Region,Lower Than A Level,35-55,N,Withdrawn,92
20797,527148,M,North Western Region,HE Qualification,0-35,N,Pass,84
20798,527494,M,South Region,Lower Than A Level,0-35,N,Pass,88
20799,527565,M,Wales,Lower Than A Level,0-35,Y,Withdrawn,60
20800,527713,M,North Western Region,Lower Than A Level,0-35,N,Distinction,89
20801,527775,F,Scotland,HE Qualification,0-35,N,Fail,58
20802,528559,M,North Region,No Formal quals,0-35,N,Pass,80
20803,529197,M,North Region,A Level or Equivalent,35-55,N,Pass,66
20804,529201,M,Scotland,HE Qualification,0-35,N,Pass,71
20805,529211,M,Scotland,A Level or Equivalent,0-35,N,Fail,40
20806,529490,M,Scotland,HE Qualification,0-35,N,Withdrawn,54
20807,529684,F,North Western Region,Lower Than A Level,35-55,Y,Fail,71
20808,529862,F,West Midlands Region,A Level or Equivalent,35-55,N,Distinction,92
20809,530043,M,South Region,A Level or Equivalent,0-35,N,Pass,87
20810,530159,M,East Anglian Region,A Level or Equivalent,0-35,N,Pass,57
20811,530940,F,London Region,Lower Than A Level,0-35,N,Pass,73
20812,532121,F,North Western Region,Lower Than A Level,35-55,N,Pass,62
20813,532741,M,London Region,A Level or Equivalent,0-35,N,Fail,66
20814,532895,M,South Region,Lower Than A Level,0-35,N,Withdrawn,81
20815,533523,M,East Midlands Region,A Level or Equivalent,0-35,N,Pass,66
20816,533975,M,South West Region,A Level or Equivalent,0-35,N,Pass,67
20817,535131,M,London Region,A Level or Equivalent,0-35,N,Pass,80
20818,535529,M,Wales,Lower Than A Level,0-35,N,Fail,12
20819,535671,F,Scotland,HE Qualification,0-35,N,Withdrawn,85
20820,535671,F,Scotland,HE Qualification,0-35,N,Pass,85
20821,536331,M,London Region,A Level or Equivalent,0-35,N,Pass,80
20822,536711,M,North Western Region,Lower Than A Level,0-35,Y,Withdrawn,86
20823,536711,M,North Western Region,Lower Than A Level,0-35,Y,Withdrawn,86
20824,537328,M,Wales,A Level or Equivalent,0-35,N,Pass,74
20825,537942,F,North Western Region,A Level or Equivalent,0-35,N,Pass,73
20826,539945,F,South Region,A Level or Equivalent,0-35,N,Withdrawn,85
20827,539945,F,South Region,A Level or Equivalent,0-35,N,Pass,85
20828,540503,M,London Region,Lower Than A Level,0-35,N,Pass,64
20829,540909,M,West Midlands Region,A Level or Equivalent,0-35,N,Withdrawn,74
20830,540909,M,West Midlands Region,A Level or Equivalent,0-35,N,Withdrawn,74
20831,541768,M,East Midlands Region,A Level or Equivalent,0-35,N,Pass,82
20832,541783,M,North Western Region,A Level or Equivalent,0-35,N,Pass,54
20833,542423,M,West Midlands Region,A Level or Equivalent,0-35,N,Withdrawn,87
20834,543607,M,East Midlands Region,HE Qualification,0-35,N,Pass,76
20835,543763,M,East Midlands Region,A Level or Equivalent,0-35,N,Pass,82
20836,544092,M,North Region,A Level or Equivalent,0-35,N,Pass,83
20837,544207,M,East Midlands Region,Lower Than A Level,35-55,N,Distinction,87
20838,544289,M,North Region,HE Qualification,0-35,N,Pass,68
20839,544745,M,South Region,A Level or Equivalent,0-35,N,Withdrawn,87
20840,544745,M,South Region,A Level or Equivalent,0-35,N,Fail,87
20841,545119,M,South Region,Lower Than A Level,35-55,Y,Withdrawn,67
20842,545119,M,South Region,Lower Than A Level,35-55,Y,Pass,67
20843,545916,M,East Midlands Region,Lower Than A Level,0-35,N,Fail,70
20844,546065,M,South Region,Lower Than A Level,0-35,N,Pass,76
20845,546480,M,East Anglian Region,A Level or Equivalent,0-35,N,Pass,83
20846,546547,F,Scotland,Lower Than A Level,0-35,N,Withdrawn,65
20847,546547,F,Scotland,Lower Than A Level,0-35,N,Pass,65
20848,546643,M,London Region,HE Qualification,0-35,N,Fail,54
20849,547154,M,London Region,A Level or Equivalent,0-35,N,Pass,80
20850,547393,M,Scotland,A Level or Equivalent,0-35,N,Fail,63
20851,547773,M,East Anglian Region,Post Graduate Qualification,0-35,N,Pass,80
20852,548508,M,South Region,A Level or Equivalent,0-35,N,Pass,71
20853,548666,M,South Region,Lower Than A Level,0-35,N,Pass,77
20854,548693,M,South West Region,Lower Than A Level,0-35,N,Withdrawn,80
20855,548722,F,Scotland,A Level or Equivalent,0-35,N,Pass,71
20856,549300,F,South West Region,Lower Than A Level,0-35,Y,Distinction,90
20857,549397,M,South West Region,A Level or Equivalent,35-55,N,Pass,87
20858,549523,F,Ireland,A Level or Equivalent,0-35,Y,Withdrawn,77
20859,549523,F,Ireland,A Level or Equivalent,0-35,Y,Fail,77
20860,549648,M,East Anglian Region,A Level or Equivalent,35-55,N,Pass,84
20861,550359,M,Yorkshire Region,A Level or Equivalent,0-35,N,Withdrawn,86
